done,name,n_reviews,sort_by,hl,url,google_id,n_reviews_max,dt_selection
0,Hotel Both,-1,most_relevant,pt-br,0x94fb20c1b6b577b5:0x90b7385e6e2b52bb,0x94fb20c1b6b577b5:0x90b7385e6e2b52bb,390,2024
0,Beiral Pousada e Restaurante,-1,most_relevant,pt-br,0x7b7396ef4c6935b:0xdbc7bda438274941,0x7b7396ef4c6935b:0xdbc7bda438274941,392,2024
0,Muda Hotel,-1,most_relevant,pt-br,0x7eb49a5d03af57f:0x22d3d067d8ef7715,0x7eb49a5d03af57f:0x22d3d067d8ef7715,395,2024
0,Starbello Hotel,-1,most_relevant,pt-br,0x7366dd64a60bea7:0x3f71b33befdbf1e3,0x7366dd64a60bea7:0x3f71b33befdbf1e3,396,2024
0,Fazenda Paisagem Chalés,-1,most_relevant,pt-br,0x94c918936209c2ad:0x94376af0ed9c4ca6,0x94c918936209c2ad:0x94376af0ed9c4ca6,398,2024
0,Pousada Recanto Dom Lázaro,-1,most_relevant,pt-br,0x94c6774bdcd3ecff:0x3c2915cd4d69c674,0x94c6774bdcd3ecff:0x3c2915cd4d69c674,398,2024
0,Hotel Fazenda - Estancia Santa Rita,-1,most_relevant,pt-br,0x94cea602ac488e73:0x21977f00f7a507d,0x94cea602ac488e73:0x21977f00f7a507d,398,2024
0,Hotel da Serra,-1,most_relevant,pt-br,0x7af57086beaea49:0xf78bfe18eaac4b52,0x7af57086beaea49:0xf78bfe18eaac4b52,401,2024
0,Pousada Marina Porto Itacuruçá em Mangaratiba,-1,most_relevant,pt-br,0x9c0ef52760c3b1:0xa186c84ad4da6330,0x9c0ef52760c3b1:0xa186c84ad4da6330,401,2024
0,Pousada Mineira de Angra,-1,most_relevant,pt-br,0x9c4eef718bac2b:0xc66b95f3b2b9a05a,0x9c4eef718bac2b:0xc66b95f3b2b9a05a,401,2024
0,Castelo Palace Hotel,-1,most_relevant,pt-br,0x94b9fa9a5adcfb4d:0x5280eba336928998,0x94b9fa9a5adcfb4d:0x5280eba336928998,404,2024
0,Hotel Nova Aliança,-1,most_relevant,pt-br,0x7b1fbec6ecc5fe9:0x92767030e3ae6e4e,0x7b1fbec6ecc5fe9:0x92767030e3ae6e4e,405,2024
0,Hotel Prisman II,-1,most_relevant,pt-br,0x94ce54816d8fe3e7:0xa60fb0b885a6667f,0x94ce54816d8fe3e7:0xa60fb0b885a6667f,406,2024
0,Pousada Della Vegas,-1,most_relevant,pt-br,0x94c9227637469a0f:0xf5343cf12577e9b1,0x94c9227637469a0f:0xf5343cf12577e9b1,406,2024
0,Pousada Primavera da Serra,-1,most_relevant,pt-br,0x94c917e449c636cf:0x75cef94c83787deb,0x94c917e449c636cf:0x75cef94c83787deb,409,2024
0,Hotel Fontana,-1,most_relevant,pt-br,0x94e25f5df2a5c3af:0x4300da435d365348,0x94e25f5df2a5c3af:0x4300da435d365348,414,2024
0,Hotel Maria Eliza,-1,most_relevant,pt-br,0x7070cec2d770d05:0x2966e95bd265890c,0x7070cec2d770d05:0x2966e95bd265890c,416,2024
0,Hotel Bougainville,-1,most_relevant,pt-br,0x94c920cd2a37c979:0xd3e294e5eb91dee4,0x94c920cd2a37c979:0xd3e294e5eb91dee4,420,2024
0,Araripina Palace Hotel,-1,most_relevant,pt-br,0x79fa838d45c14f1:0x402ea8c240e7807c,0x79fa838d45c14f1:0x402ea8c240e7807c,420,2024
0,Átis Hotel,-1,most_relevant,pt-br,0xaf691f558fbef3:0xf79cfd19ac7453c6,0xaf691f558fbef3:0xf79cfd19ac7453c6,420,2024
0,O Recanto Hotel Pousada,-1,most_relevant,pt-br,0x94c9176fa83c274d:0x76a1f3701e6bcb58,0x94c9176fa83c274d:0x76a1f3701e6bcb58,424,2024
0,Itararé Hotel,-1,most_relevant,pt-br,0x94c3b56e8fdbf693:0x7b3689f976b84972,0x94c3b56e8fdbf693:0x7b3689f976b84972,426,2024
0,Pousada Colonial,-1,most_relevant,pt-br,0x70454ecaa7f9f0f:0x9e86181f5d64237e,0x70454ecaa7f9f0f:0x9e86181f5d64237e,426,2024
0,Caribe Motel,-1,most_relevant,pt-br,0x7aba07b47910e83:0x6897f0aacee190d,0x7aba07b47910e83:0x6897f0aacee190d,426,2024
0,ECO HOTEL LEÃO DE JUDÁ - All Inclusive,-1,most_relevant,pt-br,0x92a66eb02038684b:0x118bfce297243cc3,0x92a66eb02038684b:0x118bfce297243cc3,430,2024
0,Hotel Cristo Rey,-1,most_relevant,pt-br,0x7ab104f15a6ff97:0x70027af27857de86,0x7ab104f15a6ff97:0x70027af27857de86,431,2024
0,Pousada Águas Lindas de Itacuruça,-1,most_relevant,pt-br,0x9bd11efa35b741:0x6e62bc3f7d3a206d,0x9bd11efa35b741:0x6e62bc3f7d3a206d,432,2024
0,Pousada e Hotel Rio Mucuri,-1,most_relevant,pt-br,0xcaa266b63c0de3:0xe0db861edf8bf838,0xcaa266b63c0de3:0xe0db861edf8bf838,432,2024
0,Casa do Manequinho Hotel e Restaurante,-1,most_relevant,pt-br,0x9eaedc9118e755:0x91530d20fd1fbd36,0x9eaedc9118e755:0x91530d20fd1fbd36,434,2024
0,Hotel Pouso Novo,-1,most_relevant,pt-br,0x94b91fce469cb2c3:0x3efd49fd9d4e3459,0x94b91fce469cb2c3:0x3efd49fd9d4e3459,435,2024
0,Hotel Maranim,-1,most_relevant,pt-br,0x94c921403fd361dd:0x2202dd4669ce5a56,0x94c921403fd361dd:0x2202dd4669ce5a56,439,2024
0,Pousada da Praia,-1,most_relevant,pt-br,0x9c14c931bfbab1:0x7058c1da505b1367,0x9c14c931bfbab1:0x7058c1da505b1367,439,2024
0,Pousada Vale da Serra,-1,most_relevant,pt-br,0x94c9186cda3bb917:0x32afbfaed2f2233,0x94c9186cda3bb917:0x32afbfaed2f2233,440,2024
0,Hotel Robusti,-1,most_relevant,pt-br,0x94c6127b1b5f4e8b:0xe453423b28b67b48,0x94c6127b1b5f4e8b:0xe453423b28b67b48,442,2024
0,Hotel Traveling,-1,most_relevant,pt-br,0x94e2c00c9fb7a0b3:0x5161bd6629b19c54,0x94e2c00c9fb7a0b3:0x5161bd6629b19c54,442,2024
0,Hotel Fazenda Villa Verona,-1,most_relevant,pt-br,0x94c9221dc2964d47:0xe0c84d72036b2e72,0x94c9221dc2964d47:0xe0c84d72036b2e72,443,2024
0,Xikus Hotel & Restaurante,-1,most_relevant,pt-br,0xae4b4d89bf614b:0x761b77a6cc8e6ca,0xae4b4d89bf614b:0x761b77a6cc8e6ca,444,2024
0,Pousada Vale das Orquídeas,-1,most_relevant,pt-br,0x94c93fc113159f05:0xf2771d1cac8d8cfd,0x94c93fc113159f05:0xf2771d1cac8d8cfd,445,2024
